"","dem_vote","marital_id","state_id"
"6995",1,0,"indiana"
"6996",0,1,"indiana"
"6997",0,1,"indiana"
"6998",1,0,"indiana"
"6999",0,0,"indiana"
"7000",1,0,"indiana"
"7001",0,1,"indiana"
"7002",0,0,"indiana"
"7003",0,0,"indiana"
"7004",1,0,"indiana"
"7005",0,1,"indiana"
"7006",0,0,"indiana"
"7007",1,0,"indiana"
"7008",0,1,"indiana"
"7009",0,1,"indiana"
"7010",0,1,"indiana"
"7011",0,0,"indiana"
"7012",1,1,"indiana"
"7013",0,0,"indiana"
"7014",1,0,"indiana"
"7015",1,0,"indiana"
"7016",1,0,"indiana"
"7017",0,1,"indiana"
"7018",0,1,"indiana"
"7019",1,1,"indiana"
"7020",1,0,"indiana"
"7021",0,1,"indiana"
"7022",1,0,"indiana"
"7023",0,0,"indiana"
"7024",0,1,"indiana"
"7025",0,0,"indiana"
"7026",1,1,"indiana"
"7027",0,1,"indiana"
"7028",1,1,"indiana"
"7029",0,1,"indiana"
"7030",0,0,"indiana"
"7031",0,0,"indiana"
"7032",1,1,"indiana"
"7033",1,0,"indiana"
"7034",1,1,"indiana"
"7035",1,0,"indiana"
"7036",0,1,"indiana"
"7037",0,1,"indiana"
"7038",0,1,"indiana"
"7039",1,1,"indiana"
"7040",0,1,"indiana"
"7041",0,1,"indiana"
"7042",1,0,"indiana"
"7043",0,1,"indiana"
"7044",0,1,"indiana"
"7045",0,0,"indiana"
"7046",1,0,"indiana"
"7047",0,1,"indiana"
"7048",1,1,"indiana"
"7049",0,1,"indiana"
"7050",0,1,"indiana"
"7051",1,0,"indiana"
"7052",0,1,"indiana"
"7053",0,1,"indiana"
"7054",1,1,"indiana"
"7055",1,0,"indiana"
"7056",0,0,"indiana"
"7057",0,0,"indiana"
"7058",1,1,"indiana"
"7059",0,1,"indiana"
"7060",0,1,"indiana"
"7061",1,1,"indiana"
"7062",1,0,"indiana"
"7063",0,0,"indiana"
"7064",1,1,"indiana"
"7065",0,1,"indiana"
"7066",1,0,"indiana"
"7067",0,0,"indiana"
"7068",0,0,"indiana"
"7069",1,0,"indiana"
"7070",1,0,"indiana"
"7071",1,1,"indiana"
"7072",1,0,"indiana"
"7073",0,0,"indiana"
"7074",1,0,"indiana"
"7075",0,1,"indiana"
"7076",0,1,"indiana"
"7077",0,1,"indiana"
"7078",0,0,"indiana"
"7079",1,1,"indiana"
"7080",0,1,"indiana"
"7081",1,1,"indiana"
"7082",1,0,"indiana"
"7083",0,1,"indiana"
"7084",1,1,"indiana"
"7085",1,1,"indiana"
"7086",0,1,"indiana"
"7087",1,0,"indiana"
"7088",1,1,"indiana"
"7089",1,0,"indiana"
"7090",1,0,"indiana"
"7091",0,1,"indiana"
"7092",1,1,"indiana"
"7093",0,1,"indiana"
"7094",0,1,"indiana"
"7095",0,0,"indiana"
"7096",0,0,"indiana"
"7097",0,1,"indiana"
"7098",1,1,"indiana"
"7099",0,1,"indiana"
"7100",1,1,"indiana"
"7101",0,0,"indiana"
"7102",1,0,"indiana"
"7103",0,1,"indiana"
"7104",1,0,"indiana"
"7105",1,1,"indiana"
"7106",0,0,"indiana"
"7107",1,0,"indiana"
"7108",0,1,"indiana"
"7109",1,1,"indiana"
"7110",0,1,"indiana"
"7111",1,1,"indiana"
"7112",0,1,"indiana"
"7113",0,1,"indiana"
"7114",0,1,"indiana"
"7115",0,1,"indiana"
"7116",0,0,"indiana"
"7117",1,0,"indiana"
"7118",0,1,"indiana"
"7119",1,1,"indiana"
"7120",1,1,"indiana"
"7121",0,0,"indiana"
"7122",1,1,"indiana"
"7123",1,1,"indiana"
"7124",1,1,"indiana"
"7125",0,0,"indiana"
"7126",1,1,"indiana"
"7127",1,0,"indiana"
"7128",1,0,"indiana"
"7129",0,1,"indiana"
"7130",1,0,"indiana"
"7131",0,1,"indiana"
"7132",1,0,"indiana"
"7133",0,1,"indiana"
"7134",1,0,"indiana"
"7135",0,1,"indiana"
"7136",0,0,"indiana"
"7137",1,1,"indiana"
"7138",1,1,"indiana"
"7139",1,1,"indiana"
"7140",0,1,"indiana"
"7141",0,0,"indiana"
"7142",0,1,"indiana"
"7143",1,0,"indiana"
"7144",1,1,"indiana"
"7145",0,1,"indiana"
"7146",1,1,"indiana"
"7147",1,0,"indiana"
"7148",0,1,"indiana"
"7149",1,1,"indiana"
"7150",1,1,"indiana"
"7151",1,1,"indiana"
"7152",1,0,"indiana"
"7153",0,1,"indiana"
"7154",1,1,"indiana"
"7155",1,0,"indiana"
"7156",1,0,"indiana"
"7157",1,0,"indiana"
"7158",1,1,"indiana"
"7159",0,1,"indiana"
"7160",0,1,"indiana"
"7161",0,1,"indiana"
"7162",0,1,"indiana"
"7163",1,1,"indiana"
"7164",0,1,"indiana"
"7165",1,1,"indiana"
"7166",1,1,"indiana"
"7167",1,1,"indiana"
"7168",0,1,"indiana"
"7169",0,0,"indiana"
"7170",1,0,"indiana"
"7171",1,0,"indiana"
"7172",0,1,"indiana"
"7173",0,0,"indiana"
"7174",1,1,"indiana"
"7175",0,1,"indiana"
"7176",1,0,"indiana"
"7177",0,1,"indiana"
"7178",0,1,"indiana"
"7179",1,0,"indiana"
"7180",1,0,"indiana"
"7181",1,0,"indiana"
"7182",0,1,"indiana"
"7183",1,0,"indiana"
"7184",1,0,"indiana"
"7185",0,1,"indiana"
"7186",1,1,"indiana"
"7187",1,0,"indiana"
"7188",0,1,"indiana"
"7189",1,1,"indiana"
"7190",1,0,"indiana"
"7191",1,1,"indiana"
"7192",0,1,"indiana"
"7193",0,0,"indiana"
"7194",1,1,"indiana"
"7195",0,1,"indiana"
"7196",0,1,"indiana"
"7197",1,1,"indiana"
"7198",1,1,"indiana"
"7199",0,0,"indiana"
"7200",0,0,"indiana"
"7201",1,1,"indiana"
"7202",1,1,"indiana"
"7203",1,1,"indiana"
"7204",1,0,"indiana"
"7205",0,1,"indiana"
"7206",0,1,"indiana"
"7207",1,1,"indiana"
"7208",1,1,"indiana"
"7209",0,1,"indiana"
"7210",0,1,"indiana"
"7211",0,1,"indiana"
"7212",0,1,"indiana"
"7213",0,1,"indiana"
"7214",1,1,"indiana"
"7215",1,0,"indiana"
"7216",0,1,"indiana"
"7217",0,1,"indiana"
"7218",0,1,"indiana"
"7219",1,0,"indiana"
"7220",1,1,"indiana"
"7221",1,1,"indiana"
"7222",0,0,"indiana"
"7223",0,1,"indiana"
"7224",1,1,"indiana"
"7225",0,1,"indiana"
"7226",1,0,"indiana"
"7227",1,1,"indiana"
"7228",0,1,"indiana"
"7229",1,1,"indiana"
"7230",0,0,"indiana"
"7231",1,1,"indiana"
"7232",1,0,"indiana"
"7233",1,1,"indiana"
"7234",1,0,"indiana"
"7235",0,1,"indiana"
"7236",1,0,"indiana"
"7237",0,1,"indiana"
"7238",0,0,"indiana"
"7239",1,0,"indiana"
"7240",0,1,"indiana"
"7241",0,1,"indiana"
"7242",0,0,"indiana"
"7243",0,1,"indiana"
"7244",0,1,"indiana"
"7245",1,0,"indiana"
"7246",0,1,"indiana"
"7247",1,0,"indiana"
"7248",1,0,"indiana"
"7249",0,0,"indiana"
"7250",1,0,"indiana"
"7251",1,0,"indiana"
"7252",0,1,"indiana"
"7253",1,0,"indiana"
"7254",1,1,"indiana"
"7255",0,1,"indiana"
"7256",1,1,"indiana"
"7257",1,1,"indiana"
"7258",0,1,"indiana"
"7259",1,1,"indiana"
"7260",1,1,"indiana"
"7261",0,1,"indiana"
"7262",0,0,"indiana"
"7263",1,0,"indiana"
"7264",1,0,"indiana"
"7265",0,1,"indiana"
"7266",1,1,"indiana"
"7267",1,0,"indiana"
"7268",0,1,"indiana"
"7269",0,1,"indiana"
"7270",0,1,"indiana"
"7271",1,1,"indiana"
"7272",1,1,"indiana"
"7273",0,1,"indiana"
"7274",1,1,"indiana"
"7275",1,1,"indiana"
"7276",0,1,"indiana"
"7277",0,1,"indiana"
"7278",1,0,"indiana"
"7279",1,0,"indiana"
"7280",0,1,"indiana"
"7281",1,0,"indiana"
"7282",0,1,"indiana"
"7283",0,1,"indiana"
"7284",1,0,"indiana"
"7285",0,0,"iowa"
"7286",0,0,"iowa"
"7287",1,1,"iowa"
"7288",1,0,"iowa"
"7289",1,1,"iowa"
"7290",1,0,"iowa"
"7291",0,1,"iowa"
"7292",0,1,"iowa"
"7293",1,0,"iowa"
"7294",0,1,"iowa"
"7295",0,1,"iowa"
"7296",1,0,"iowa"
"7297",0,1,"iowa"
"7298",0,1,"iowa"
"7299",0,1,"iowa"
"7300",0,1,"iowa"
"7301",0,1,"iowa"
"7302",0,1,"iowa"
"7303",0,1,"iowa"
"7304",1,1,"iowa"
"7305",1,0,"iowa"
"7306",1,1,"iowa"
"7307",1,0,"iowa"
"7308",0,1,"iowa"
"7309",0,0,"iowa"
"7310",1,0,"iowa"
"7311",0,1,"iowa"
"7312",0,1,"iowa"
"7313",0,0,"iowa"
"7314",0,1,"iowa"
"7315",1,1,"iowa"
"7316",1,0,"iowa"
"7317",1,1,"iowa"
"7318",0,0,"iowa"
"7319",1,1,"iowa"
"7320",1,0,"iowa"
"7321",1,1,"iowa"
"7322",1,1,"iowa"
"7323",0,1,"iowa"
"7324",1,1,"iowa"
"7325",0,1,"iowa"
"7326",1,1,"iowa"
"7327",0,0,"iowa"
"7328",0,0,"iowa"
"7329",1,1,"iowa"
"7330",0,1,"iowa"
"7331",0,1,"iowa"
"7332",1,1,"iowa"
"7333",1,1,"iowa"
"7334",1,1,"iowa"
"7335",0,0,"iowa"
"7336",0,1,"iowa"
"7337",1,1,"iowa"
"7338",0,1,"iowa"
"7339",1,1,"iowa"
"7340",0,1,"iowa"
"7341",1,1,"iowa"
"7342",1,1,"iowa"
"7343",0,1,"iowa"
"7344",1,1,"iowa"
"7345",1,1,"iowa"
"7346",0,1,"iowa"
"7347",1,1,"iowa"
"7348",0,1,"iowa"
"7349",1,1,"iowa"
"7350",0,1,"iowa"
"7351",0,1,"iowa"
"7352",0,1,"iowa"
"7353",1,1,"iowa"
"7354",0,1,"iowa"
"7355",1,1,"iowa"
"7356",0,1,"iowa"
"7357",0,1,"iowa"
"7358",1,0,"iowa"
"7359",0,1,"iowa"
"7360",0,1,"iowa"
"7361",1,0,"iowa"
"7362",1,1,"iowa"
"7363",0,0,"iowa"
"7364",0,1,"iowa"
"7365",1,1,"iowa"
"7366",0,0,"iowa"
"7367",0,1,"iowa"
"7368",1,1,"iowa"
"7369",1,0,"iowa"
"7370",1,1,"iowa"
"7371",1,0,"iowa"
"7372",1,1,"iowa"
"7373",1,0,"iowa"
"7374",0,0,"iowa"
"7375",0,1,"iowa"
"7376",0,1,"iowa"
"7377",1,1,"iowa"
"7378",0,0,"iowa"
"7379",1,0,"iowa"
"7380",0,1,"iowa"
"7381",1,1,"iowa"
"7382",0,1,"iowa"
"7383",1,0,"iowa"
"7384",0,1,"iowa"
"7385",1,1,"iowa"
"7386",0,0,"iowa"
"7387",0,0,"iowa"
"7388",1,1,"iowa"
"7389",0,1,"iowa"
"7390",1,1,"iowa"
"7391",1,0,"iowa"
"7392",0,1,"iowa"
"7393",0,1,"iowa"
"7394",0,1,"iowa"
"7395",0,1,"iowa"
"7396",1,1,"iowa"
"7397",0,1,"iowa"
"7398",0,1,"iowa"
"7399",0,1,"iowa"
"7400",1,1,"iowa"
"7401",0,0,"iowa"
"7402",1,0,"iowa"
"7403",0,1,"iowa"
"7404",1,0,"iowa"
"7405",0,1,"iowa"
"7406",1,0,"iowa"
"7407",1,0,"iowa"
"7408",0,0,"iowa"
"7409",0,1,"iowa"
"7410",1,0,"iowa"
"7411",0,0,"iowa"
"7412",1,1,"iowa"
"7413",1,1,"iowa"
"7414",0,0,"iowa"
"7415",1,0,"iowa"
"7416",1,1,"iowa"
"7417",0,1,"iowa"
"7418",0,1,"iowa"
"7419",1,1,"iowa"
"7420",1,1,"iowa"
"7421",1,0,"iowa"
"7422",0,1,"iowa"
"7423",0,1,"iowa"
"7424",0,1,"iowa"
"7425",1,1,"iowa"
"7426",0,1,"iowa"
"7427",1,1,"iowa"
"7428",1,1,"iowa"
"7429",1,0,"iowa"
"7430",1,1,"iowa"
"7431",1,1,"iowa"
"7432",1,1,"iowa"
"7433",0,0,"iowa"
"7434",1,1,"iowa"
"7435",0,1,"iowa"
"7436",0,1,"iowa"
"7437",0,1,"iowa"
"7438",0,1,"iowa"
"7439",1,1,"iowa"
"7440",0,1,"iowa"
"7441",1,0,"iowa"
"7442",1,1,"iowa"
"7443",1,1,"iowa"
"7444",1,0,"iowa"
"7445",1,0,"iowa"
"7446",1,0,"iowa"
"7447",0,1,"iowa"
"7448",0,1,"iowa"
"7449",1,1,"iowa"
"7450",0,1,"iowa"
"7451",0,1,"iowa"
"7452",1,1,"iowa"
"7453",1,1,"iowa"
"7454",1,1,"iowa"
"7455",1,1,"iowa"
"7456",1,1,"iowa"
"7457",0,0,"iowa"
"7458",0,1,"iowa"
"7459",1,1,"iowa"
"7460",0,0,"iowa"
"7461",0,1,"iowa"
"7462",0,1,"iowa"
"7463",1,1,"iowa"
"7464",1,0,"iowa"
"7465",0,0,"iowa"
"7466",1,0,"iowa"
"7467",1,1,"iowa"
"7468",1,1,"iowa"
"7469",1,1,"iowa"
"7470",1,0,"iowa"
"7471",0,1,"iowa"
"7472",1,0,"iowa"
"7473",1,1,"iowa"
"7474",1,0,"iowa"
"7475",0,1,"iowa"
"7476",0,0,"iowa"
"7477",0,0,"iowa"
"7478",0,1,"iowa"
"7479",0,1,"iowa"
"7480",0,0,"iowa"
"7481",1,1,"iowa"
"7482",1,1,"iowa"
"7483",1,0,"iowa"
"7484",0,1,"iowa"
"7485",1,0,"iowa"
"7486",1,1,"iowa"
"7487",1,0,"iowa"
"7488",1,1,"iowa"
"7489",1,0,"iowa"
"7490",0,0,"iowa"
"7491",0,1,"iowa"
"7492",0,0,"iowa"
"7493",1,1,"iowa"
"7494",1,0,"iowa"
"7495",1,1,"iowa"
"7496",0,0,"iowa"
"7497",0,0,"iowa"
"7498",1,0,"iowa"
"7499",0,1,"iowa"
"7500",0,1,"iowa"
"7501",1,0,"iowa"
"7502",0,1,"iowa"
"7503",1,1,"iowa"
"7504",1,1,"iowa"
"7505",1,0,"iowa"
"7506",0,1,"iowa"
"7507",1,0,"iowa"
"7508",0,1,"iowa"
"7509",1,1,"iowa"
"7510",0,1,"iowa"
"7511",0,0,"iowa"
"7512",0,1,"iowa"
"7513",1,1,"iowa"
"7514",1,0,"iowa"
"7515",0,1,"iowa"
"7516",1,1,"iowa"
"7517",1,1,"iowa"
"7518",1,0,"iowa"
"7519",1,1,"iowa"
"7520",0,1,"iowa"
"7521",1,0,"iowa"
"7522",0,1,"iowa"
"7523",0,0,"iowa"
"7524",0,1,"iowa"
"7525",1,0,"iowa"
"7526",0,1,"iowa"
"7527",1,1,"iowa"
"7528",0,0,"iowa"
"7529",0,1,"iowa"
"7530",1,1,"iowa"
"7531",1,0,"iowa"
"7532",1,0,"iowa"
"7533",1,1,"iowa"
"7534",1,0,"iowa"
"7535",1,1,"iowa"
"7536",0,1,"iowa"
"7537",1,1,"iowa"
"7538",0,1,"iowa"
"7539",0,0,"iowa"
"7540",0,1,"iowa"
"7541",1,0,"iowa"
"7542",0,1,"iowa"
"7543",1,1,"iowa"
"7544",1,1,"iowa"
"7545",0,1,"iowa"
"7546",1,0,"iowa"
"7547",0,1,"iowa"
"7548",1,1,"iowa"
"7549",0,1,"iowa"
"7550",0,0,"iowa"
"7551",1,0,"iowa"
"7552",0,1,"iowa"
"7553",1,1,"iowa"
"7554",1,1,"iowa"
"7555",1,0,"iowa"
"7556",1,0,"iowa"
"7557",1,1,"iowa"
"7558",0,1,"iowa"
"7559",0,1,"iowa"
"7560",1,1,"iowa"
"7561",1,1,"iowa"
"7562",1,1,"iowa"
"7563",0,0,"iowa"
"7564",1,1,"iowa"
"7565",0,1,"iowa"
"7566",1,1,"iowa"
"7567",0,1,"iowa"
"7568",0,0,"iowa"
"7569",0,1,"iowa"
"7570",0,1,"iowa"
"7571",0,1,"iowa"
"7572",0,0,"iowa"
"7573",1,1,"iowa"
"7574",0,1,"iowa"
"7575",0,0,"iowa"
"7576",0,1,"iowa"
"7577",0,1,"iowa"
"7578",0,1,"iowa"
"7579",1,1,"iowa"
"7580",1,0,"iowa"
"7581",0,0,"iowa"
"7582",0,1,"iowa"
"7583",1,1,"iowa"
"7584",0,1,"kansas"
"7585",0,1,"kansas"
"7586",0,1,"kansas"
"7587",0,0,"kansas"
"7588",1,0,"kansas"
"7589",1,1,"kansas"
"7590",1,1,"kansas"
"7591",1,0,"kansas"
"7592",0,1,"kansas"
"7593",1,1,"kansas"
"7594",0,1,"kansas"
"7595",1,1,"kansas"
"7596",0,1,"kansas"
"7597",0,1,"kansas"
"7598",0,1,"kansas"
"7599",1,0,"kansas"
"7600",1,1,"kansas"
"7601",0,0,"kansas"
"7602",0,0,"kansas"
"7603",1,0,"kansas"
"7604",0,1,"kansas"
"7605",0,1,"kansas"
"7606",0,1,"kansas"
"7607",0,1,"kansas"
"7608",0,0,"kansas"
"7609",1,1,"kansas"
"7610",1,0,"kansas"
"7611",0,1,"kansas"
"7612",1,1,"kansas"
"7613",1,1,"kansas"
"7614",1,1,"kansas"
"7615",1,0,"kansas"
"7616",0,1,"kansas"
"7617",0,1,"kansas"
"7618",0,1,"kansas"
"7619",1,0,"kansas"
"7620",1,0,"kansas"
"7621",1,1,"kansas"
"7622",1,0,"kansas"
"7623",1,1,"kansas"
"7624",1,1,"kansas"
"7625",1,0,"kansas"
"7626",0,1,"kansas"
"7627",0,1,"kansas"
"7628",0,1,"kansas"
"7629",1,1,"kansas"
"7630",1,1,"kansas"
"7631",1,1,"kansas"
"7632",0,1,"kansas"
"7633",1,0,"kansas"
"7634",1,1,"kansas"
"7635",0,1,"kansas"
"7636",1,0,"kansas"
"7637",1,0,"kansas"
"7638",1,1,"kansas"
"7639",1,1,"kansas"
"7640",0,0,"kansas"
"7641",1,1,"kansas"
"7642",1,0,"kansas"
"7643",1,0,"kansas"
"7644",1,1,"kansas"
"7645",0,1,"kansas"
"7646",0,1,"kansas"
"7647",1,0,"kansas"
"7648",1,1,"kansas"
"7649",1,1,"kansas"
"7650",1,0,"kansas"
"7651",0,0,"kansas"
"7652",0,0,"kansas"
"7653",1,1,"kansas"
"7654",1,0,"kansas"
"7655",0,1,"kansas"
"7656",0,0,"kansas"
"7657",0,1,"kansas"
"7658",1,0,"kansas"
"7659",1,1,"kansas"
"7660",0,1,"kansas"
"7661",0,1,"kansas"
"7662",1,0,"kansas"
"7663",1,1,"kansas"
"7664",0,1,"kansas"
"7665",0,1,"kansas"
"7666",1,0,"kansas"
"7667",0,1,"kansas"
"7668",0,1,"kansas"
"7669",0,0,"kansas"
"7670",1,1,"kansas"
"7671",0,0,"kansas"
"7672",1,0,"kansas"
"7673",1,1,"kansas"
"7674",1,1,"kansas"
"7675",1,0,"kansas"
"7676",0,1,"kansas"
"7677",1,1,"kansas"
"7678",1,1,"kansas"
"7679",0,1,"kansas"
"7680",0,0,"kansas"
"7681",1,1,"kansas"
"7682",0,1,"kansas"
"7683",0,0,"kansas"
"7684",1,0,"kansas"
"7685",1,0,"kansas"
"7686",1,0,"kansas"
"7687",0,1,"kansas"
"7688",1,0,"kansas"
"7689",1,1,"kansas"
"7690",0,1,"kansas"
"7691",0,1,"kansas"
"7692",0,1,"kansas"
"7693",1,1,"kansas"
"7694",0,1,"kansas"
"7695",1,0,"kansas"
"7696",1,1,"kansas"
"7697",0,1,"kansas"
"7698",0,0,"kansas"
"7699",0,1,"kansas"
"7700",1,1,"kansas"
"7701",1,1,"kansas"
"7702",0,0,"kansas"
"7703",1,0,"kansas"
"7704",1,0,"kansas"
"7705",1,0,"kansas"
"7706",1,0,"kansas"
"7707",0,1,"kansas"
"7708",0,1,"kansas"
"7709",1,1,"kansas"
"7710",1,0,"kansas"
"7711",1,0,"kansas"
"7712",1,1,"kansas"
"7713",1,1,"kansas"
"7714",1,1,"kansas"
"7715",1,0,"kansas"
"7716",0,1,"kansas"
"7717",1,1,"kansas"
"7718",1,1,"kansas"
"7719",1,1,"kansas"
"7720",0,1,"kansas"
"7721",0,1,"kansas"
"7722",1,1,"kansas"
"7723",0,1,"kansas"
"7724",0,1,"kansas"
"7725",1,1,"kansas"
"7726",1,0,"kansas"
"7727",1,1,"kansas"
"7728",0,1,"kansas"
"7729",0,0,"kansas"
"7730",1,1,"kansas"
"7731",0,0,"kansas"
"7732",1,1,"kansas"
"7733",1,1,"kansas"
"7734",0,1,"kansas"
"7735",1,0,"kansas"
"7736",0,0,"kansas"
"7737",1,1,"kansas"
"7738",1,1,"kansas"
"7739",1,1,"kansas"
"7740",0,1,"kansas"
"7741",0,1,"kansas"
"7742",1,1,"kansas"
"7743",1,1,"kansas"
"7744",0,1,"kansas"
"7745",1,0,"kansas"
"7746",0,1,"kansas"
"7747",0,1,"kansas"
"7748",0,0,"kansas"
"7749",1,1,"kansas"
"7750",0,1,"kansas"
"7751",0,0,"kansas"
"7752",1,0,"kansas"
"7753",1,0,"kansas"
"7754",1,1,"kansas"
"7755",1,1,"kansas"
"7756",0,1,"kansas"
"7757",0,1,"kansas"
"7758",0,1,"kansas"
"7759",1,1,"kansas"
"7760",1,0,"kansas"
"7761",1,1,"kansas"
"7762",1,0,"kansas"
"7763",1,0,"kansas"
"7764",1,0,"kansas"
"7765",0,1,"kansas"
"7766",0,1,"kansas"
"7767",1,1,"kansas"
"7768",0,1,"kansas"
"7769",1,1,"kansas"
"7770",1,1,"kansas"
"7771",1,0,"kansas"
"7772",0,0,"kansas"
"7773",1,0,"kansas"
"7774",0,1,"kansas"
"7775",0,1,"kansas"
"7776",0,1,"kansas"
"7777",0,0,"kansas"
"7778",0,1,"kansas"
"7779",1,1,"kansas"
"7780",0,0,"kansas"
"7781",0,1,"kansas"
"7782",0,1,"kansas"
"7783",0,1,"kansas"
"7784",1,0,"kansas"
"7785",0,1,"kansas"
"7786",0,1,"kansas"
"7787",0,1,"kansas"
"7788",0,1,"kansas"
"7789",0,1,"kansas"
"7790",1,0,"kansas"
"7791",1,1,"kansas"
"7792",0,1,"kansas"
"7793",0,1,"kansas"
"7794",1,1,"kansas"
"7795",0,1,"kansas"
"7796",0,0,"kansas"
"7797",1,0,"kansas"
"7798",1,0,"kansas"
"7799",1,0,"kansas"
"7800",0,1,"kansas"
"7801",0,1,"kansas"
"7802",0,0,"kansas"
"7803",1,0,"kansas"
"7804",0,1,"kansas"
"7805",1,0,"kansas"
"7806",0,0,"kansas"
"7807",1,0,"kansas"
"7808",0,1,"kansas"
"7809",1,0,"kansas"
"7810",0,1,"kansas"
"7811",1,0,"kansas"
"7812",0,1,"kansas"
"7813",1,0,"kansas"
"7814",0,0,"kansas"
"7815",0,1,"kansas"
"7816",0,1,"kansas"
"7817",1,1,"kansas"
"7818",0,1,"kansas"
"7819",0,1,"kansas"
"7820",1,1,"kansas"
"7821",0,1,"kansas"
"7822",1,1,"kansas"
"7823",0,1,"kansas"
"7824",0,0,"kansas"
"7825",1,0,"kansas"
"7826",0,1,"kansas"
"7827",1,0,"kansas"
"7828",1,1,"kansas"
"7829",1,1,"kentucky"
"7830",0,1,"kentucky"
"7831",0,1,"kentucky"
"7832",0,0,"kentucky"
"7833",0,1,"kentucky"
"7834",0,0,"kentucky"
"7835",0,1,"kentucky"
"7836",1,0,"kentucky"
"7837",0,0,"kentucky"
"7838",1,1,"kentucky"
"7839",0,1,"kentucky"
"7840",0,0,"kentucky"
"7841",1,0,"kentucky"
"7842",1,1,"kentucky"
"7843",1,0,"kentucky"
"7844",0,1,"kentucky"
"7845",0,1,"kentucky"
"7846",1,0,"kentucky"
"7847",1,0,"kentucky"
"7848",1,1,"kentucky"
"7849",0,0,"kentucky"
"7850",0,1,"kentucky"
"7851",1,0,"kentucky"
"7852",0,1,"kentucky"
"7853",0,0,"kentucky"
"7854",0,0,"kentucky"
"7855",0,0,"kentucky"
"7856",1,0,"kentucky"
"7857",1,1,"kentucky"
"7858",0,1,"kentucky"
"7859",0,0,"kentucky"
"7860",1,1,"kentucky"
"7861",0,1,"kentucky"
"7862",1,0,"kentucky"
"7863",0,1,"kentucky"
"7864",1,1,"kentucky"
"7865",1,1,"kentucky"
"7866",1,1,"kentucky"
"7867",1,1,"kentucky"
"7868",1,1,"kentucky"
"7869",0,1,"kentucky"
"7870",1,0,"kentucky"
"7871",0,1,"kentucky"
"7872",0,1,"kentucky"
"7873",0,1,"kentucky"
"7874",0,0,"kentucky"
"7875",1,0,"kentucky"
"7876",0,0,"kentucky"
"7877",1,0,"kentucky"
"7878",1,0,"kentucky"
"7879",0,0,"kentucky"
"7880",0,0,"kentucky"
"7881",1,0,"kentucky"
"7882",1,1,"kentucky"
"7883",0,1,"kentucky"
"7884",1,1,"kentucky"
"7885",1,0,"kentucky"
"7886",0,0,"kentucky"
"7887",1,0,"kentucky"
"7888",1,1,"kentucky"
"7889",1,0,"kentucky"
"7890",1,1,"kentucky"
"7891",0,1,"kentucky"
"7892",1,0,"kentucky"
"7893",1,1,"kentucky"
"7894",0,1,"kentucky"
"7895",1,1,"kentucky"
"7896",0,0,"kentucky"
"7897",0,0,"kentucky"
"7898",0,0,"kentucky"
"7899",0,1,"kentucky"
"7900",0,1,"kentucky"
"7901",0,1,"kentucky"
"7902",0,1,"kentucky"
"7903",1,1,"kentucky"
"7904",1,1,"kentucky"
"7905",1,0,"kentucky"
"7906",1,1,"kentucky"
"7907",0,1,"kentucky"
"7908",0,1,"kentucky"
"7909",0,1,"kentucky"
"7910",0,1,"kentucky"
"7911",0,0,"kentucky"
"7912",0,1,"kentucky"
"7913",1,0,"kentucky"
"7914",1,1,"kentucky"
"7915",0,0,"kentucky"
"7916",1,1,"kentucky"
"7917",1,1,"kentucky"
"7918",1,0,"kentucky"
"7919",1,1,"kentucky"
"7920",0,1,"kentucky"
"7921",0,1,"kentucky"
"7922",1,1,"kentucky"
"7923",0,1,"kentucky"
"7924",1,1,"kentucky"
"7925",1,1,"kentucky"
"7926",1,1,"kentucky"
"7927",1,1,"kentucky"
"7928",0,1,"kentucky"
"7929",0,0,"kentucky"
"7930",1,1,"kentucky"
"7931",1,1,"kentucky"
"7932",1,1,"kentucky"
"7933",1,1,"kentucky"
"7934",1,0,"kentucky"
"7935",0,1,"kentucky"
"7936",0,1,"kentucky"
"7937",0,1,"kentucky"
"7938",0,0,"kentucky"
"7939",0,1,"kentucky"
"7940",0,1,"kentucky"
"7941",0,1,"kentucky"
"7942",1,1,"kentucky"
"7943",1,1,"kentucky"
"7944",0,0,"kentucky"
"7945",0,0,"kentucky"
"7946",0,1,"kentucky"
"7947",0,1,"kentucky"
"7948",0,1,"kentucky"
"7949",0,1,"kentucky"
"7950",1,1,"kentucky"
"7951",0,1,"kentucky"
"7952",0,1,"kentucky"
"7953",0,0,"kentucky"
"7954",1,0,"kentucky"
"7955",0,0,"kentucky"
"7956",0,1,"kentucky"
"7957",1,0,"kentucky"
"7958",1,0,"kentucky"
"7959",1,1,"kentucky"
"7960",0,1,"kentucky"
"7961",0,1,"kentucky"
"7962",0,1,"kentucky"
"7963",0,0,"kentucky"
"7964",0,0,"kentucky"
"7965",0,1,"kentucky"
"7966",0,1,"kentucky"
"7967",1,0,"kentucky"
"7968",0,1,"kentucky"
"7969",0,1,"kentucky"
"7970",1,0,"kentucky"
"7971",1,0,"kentucky"
"7972",1,1,"kentucky"
"7973",0,1,"kentucky"
"7974",0,0,"kentucky"
"7975",0,0,"kentucky"
"7976",0,0,"kentucky"
"7977",0,1,"kentucky"
"7978",0,1,"kentucky"
"7979",0,0,"kentucky"
"7980",0,1,"kentucky"
"7981",0,1,"kentucky"
